row,pair,rep,variant,kind,position,slot,phase,p95_ms,p50_ms,sum_ms
P2-lifecycle,4,1,V,main,1,0,residual,0.09291700000017045,0.06460400000025857,3.303910999998834
P2-lifecycle,4,1,U,main,0,0,construction,0.5954160000000002,0.453042000000039,23.392787000000226
P2-lifecycle,4,1,U,main,0,0,initial,6.42087499999991,5.814395499999989,290.7133359999999
P2-lifecycle,4,1,U,main,0,0,duplicate,3.8105419999999413,3.2979375000000175,169.83912799999945
P2-lifecycle,4,1,U,main,0,0,cleanup,0.1619590000000244,0.1287085000000161,6.607461000000569
P2-lifecycle,4,1,U,main,0,0,actionSum,11.076375999999982,9.776665999999977,490.55271200000016
P2-lifecycle,4,1,U,main,0,0,wall,11.141209000000003,9.845020499999976,493.9392070000002
P2-lifecycle,4,1,U,main,0,0,residual,0.08112499999992906,0.06583299999999781,3.386495000000025
P2-lifecycle,4,1,U,main,1,1,construction,0.5569590000000062,0.43095849999997426,22.346997000000556
P2-lifecycle,4,1,U,main,1,1,initial,5.901000000000067,4.493708000000083,236.055748
